PokemonId|s	PokedexId|s	Index|i
patrat	national7	504
watchog	national7	505
lillipup	national7	506
herdier	national7	507
stoutland	national7	508
purrloin	national7	509
liepard	national7	510
pansage	national7	511
simisage	national7	512
pansear	national7	513
simisear	national7	514
panpour	national7	515
simipour	national7	516
munna	national7	517
musharna	national7	518
pidove	national7	519
tranquill	national7	520
unfezant	national7	521
blitzle	national7	522
zebstrika	national7	523
roggenrola	national7	524
boldore	national7	525
gigalith	national7	526
woobat	national7	527
swoobat	national7	528
drilbur	national7	529
excadrill	national7	530
audino	national7	531
timburr	national7	532
gurdurr	national7	533
conkeldurr	national7	534
tympole	national7	535
palpitoad	national7	536
seismitoad	national7	537
throh	national7	538
sawk	national7	539
sewaddle	national7	540
swadloon	national7	541
leavanny	national7	542
venipede	national7	543
whirlipede	national7	544
scolipede	national7	545
cottonee	national7	546
whimsicott	national7	547
petilil	national7	548
lilligant	national7	549
basculin	national7	550
sandile	national7	551
krokorok	national7	552
krookodile	national7	553
darumaka	national7	554
darmanitan	national7	555
maractus	national7	556
dwebble	national7	557
crustle	national7	558
scraggy	national7	559
scrafty	national7	560
sigilyph	national7	561
yamask	national7	562
cofagrigus	national7	563
tirtouga	national7	564
carracosta	national7	565
archen	national7	566
archeops	national7	567
trubbish	national7	568
garbodor	national7	569
zorua	national7	570
zoroark	national7	571
minccino	national7	572
cinccino	national7	573
gothita	national7	574
gothorita	national7	575
gothitelle	national7	576
solosis	national7	577
duosion	national7	578
reuniclus	national7	579
ducklett	national7	580
swanna	national7	581
vanillite	national7	582
vanillish	national7	583
vanilluxe	national7	584
deerling	national7	585
sawsbuck	national7	586
emolga	national7	587
karrablast	national7	588
escavalier	national7	589
foongus	national7	590
amoonguss	national7	591
frillish	national7	592
jellicent	national7	593
alomomola	national7	594
joltik	national7	595
galvantula	national7	596
ferroseed	national7	597
ferrothorn	national7	598
klink	national7	599
klang	national7	600
klinklang	national7	601
tynamo	national7	602
eelektrik	national7	603
eelektross	national7	604
elgyem	national7	605
beheeyem	national7	606
litwick	national7	607
lampent	national7	608
chandelure	national7	609
axew	national7	610
fraxure	national7	611
haxorus	national7	612
cubchoo	national7	613
beartic	national7	614
cryogonal	national7	615
shelmet	national7	616
accelgor	national7	617
stunfisk	national7	618
mienfoo	national7	619
mienshao	national7	620
druddigon	national7	621
golett	national7	622
golurk	national7	623
pawniard	national7	624
bisharp	national7	625
bouffalant	national7	626
rufflet	national7	627
braviary	national7	628
vullaby	national7	629
mandibuzz	national7	630
heatmor	national7	631
durant	national7	632
deino	national7	633
zweilous	national7	634
hydreigon	national7	635
larvesta	national7	636
volcarona	national7	637
cobalion	national7	638
terrakion	national7	639
virizion	national7	640
tornadus	national7	641
thundurus	national7	642
reshiram	national7	643
zekrom	national7	644
landorus	national7	645
kyurem	national7	646
keldeo	national7	647
meloetta	national7	648
genesect	national7	649
chespin	national7	650
quilladin	national7	651
chesnaught	national7	652
fennekin	national7	653
braixen	national7	654
delphox	national7	655
froakie	national7	656
frogadier	national7	657
greninja	national7	658
bunnelby	national7	659
diggersby	national7	660
fletchling	national7	661
fletchinder	national7	662
talonflame	national7	663
scatterbug	national7	664
spewpa	national7	665
vivillon	national7	666
litleo	national7	667
pyroar	national7	668
flabebe	national7	669
floette	national7	670
florges	national7	671
skiddo	national7	672
gogoat	national7	673
pancham	national7	674
pangoro	national7	675
furfrou	national7	676
espurr	national7	677
meowstic	national7	678
honedge	national7	679
doublade	national7	680
aegislash	national7	681
spritzee	national7	682
aromatisse	national7	683
swirlix	national7	684
slurpuff	national7	685
inkay	national7	686
malamar	national7	687
binacle	national7	688
barbaracle	national7	689
skrelp	national7	690
dragalge	national7	691
clauncher	national7	692
clawitzer	national7	693
helioptile	national7	694
heliolisk	national7	695
tyrunt	national7	696
tyrantrum	national7	697
amaura	national7	698
aurorus	national7	699
sylveon	national7	700
hawlucha	national7	701
dedenne	national7	702
carbink	national7	703
goomy	national7	704
sliggoo	national7	705
goodra	national7	706
klefki	national7	707
phantump	national7	708
trevenant	national7	709
pumpkaboo	national7	710
gourgeist	national7	711
bergmite	national7	712
avalugg	national7	713
noibat	national7	714
noivern	national7	715
xerneas	national7	716
yveltal	national7	717
zygarde	national7	718
diancie	national7	719
hoopa	national7	720
volcanion	national7	721
