PokemonId|s	PokedexId|s	Index|i
slowpoke	melemele7	37
slowbro	melemele7	38
slowking	melemele7	39
wingull	melemele7	40
pelipper	melemele7	41
abra	melemele7	42
kadabra	melemele7	43
alakazam	melemele7	44
meowth	melemele7	45
persian	melemele7	46
magnemite	melemele7	47
magneton	melemele7	48
magnezone	melemele7	49
grimer	melemele7	50
muk	melemele7	51
growlithe	melemele7	52
arcanine	melemele7	53
drowzee	melemele7	54
hypno	melemele7	55
makuhita	melemele7	56
hariyama	melemele7	57
smeargle	melemele7	58
crabrawler	melemele7	59
crabominable	melemele7	60
gastly	melemele7	61
haunter	melemele7	62
gengar	melemele7	63
drifloon	melemele7	64
drifblim	melemele7	65
misdreavus	melemele7	66
mismagius	melemele7	67
zubat	melemele7	68
golbat	melemele7	69
crobat	melemele7	70
diglett	melemele7	71
dugtrio	melemele7	72
spearow	melemele7	73
fearow	melemele7	74
rufflet	melemele7	75
braviary	melemele7	76
vullaby	melemele7	77
mandibuzz	melemele7	78
mankey	melemele7	79
primeape	melemele7	80
delibird	melemele7	81
oricorio	melemele7	82
cutiefly	melemele7	83
ribombee	melemele7	84
petilil	melemele7	85
lilligant	melemele7	86
cottonee	melemele7	87
whimsicott	melemele7	88
psyduck	melemele7	89
golduck	melemele7	90
magikarp	melemele7	91
gyarados	melemele7	92
barboach	melemele7	93
whiscash	melemele7	94
machop	melemele7	95
machoke	melemele7	96
machamp	melemele7	97
roggenrola	melemele7	98
boldore	melemele7	99
gigalith	melemele7	100
carbink	melemele7	101
sableye	melemele7	102
rockruff	melemele7	103
lycanroc	melemele7	104
spinda	melemele7	105
tentacool	melemele7	106
tentacruel	melemele7	107
finneon	melemele7	108
lumineon	melemele7	109
wishiwashi	melemele7	110
luvdisc	melemele7	111
corsola	melemele7	112
mareanie	melemele7	113
toxapex	melemele7	114
shellder	melemele7	115
cloyster	melemele7	116
bagon	melemele7	117
shelgon	melemele7	118
salamence	melemele7	119
tapu koko	melemele7	120
pikipek	akala7	1
trumbeak	akala7	2
toucannon	akala7	3
yungoos	akala7	4
gumshoos	akala7	5
rattata	akala7	6
raticate	akala7	7
caterpie	akala7	8
metapod	akala7	9
butterfree	akala7	10
grubbin	akala7	11
charjabug	akala7	12
vikavolt	akala7	13
bonsly	akala7	14
sudowoodo	akala7	15
happiny	akala7	16
chansey	akala7	17
blissey	akala7	18
wingull	akala7	19
pelipper	akala7	20
crabrawler	akala7	21
crabominable	akala7	22
gastly	akala7	23
haunter	akala7	24
gengar	akala7	25
zubat	akala7	26
golbat	akala7	27
crobat	akala7	28
diglett	akala7	29
dugtrio	akala7	30
oricorio	akala7	31
psyduck	akala7	32
golduck	akala7	33
magikarp	akala7	34
gyarados	akala7	35
barboach	akala7	36
whiscash	akala7	37
tentacool	akala7	38
tentacruel	akala7	39
finneon	akala7	40
lumineon	akala7	41
wishiwashi	akala7	42
luvdisc	akala7	43
corsola	akala7	44
mareanie	akala7	45
toxapex	akala7	46
lillipup	akala7	47
herdier	akala7	48
stoutland	akala7	49
eevee	akala7	50
vaporeon	akala7	51
jolteon	akala7	52
flareon	akala7	53
espeon	akala7	54
umbreon	akala7	55
leafeon	akala7	56
glaceon	akala7	57
sylveon	akala7	58
mudbray	akala7	59
mudsdale	akala7	60
igglybuff	akala7	61
jigglypuff	akala7	62
wigglytuff	akala7	63
tauros	akala7	64
miltank	akala7	65
surskit	akala7	66
masquerain	akala7	67
dewpider	akala7	68
araquanid	akala7	69
fomantis	akala7	70
lurantis	akala7	71
morelull	akala7	72
shiinotic	akala7	73
paras	akala7	74
parasect	akala7	75
poliwag	akala7	76
poliwhirl	akala7	77
poliwrath	akala7	78
politoed	akala7	79
goldeen	akala7	80
seaking	akala7	81
feebas	akala7	82
milotic	akala7	83
alomomola	akala7	84
fletchling	akala7	85
fletchinder	akala7	86
talonflame	akala7	87
salandit	akala7	88
salazzle	akala7	89
cubone	akala7	90
marowak	akala7	91
kangaskhan	akala7	92
magby	akala7	93
magmar	akala7	94
magmortar	akala7	95
stufful	akala7	96
bewear	akala7	97
bounsweet	akala7	98
steenee	akala7	99
tsareena	akala7	100
comfey	akala7	101
pinsir	akala7	102
oranguru	akala7	103
passimian	akala7	104
goomy	akala7	105
sliggoo	akala7	106
goodra	akala7	107
castform	akala7	108
wimpod	akala7	109
golisopod	akala7	110
staryu	akala7	111
starmie	akala7	112
sandygast	akala7	113
palossand	akala7	114
cranidos	akala7	115
rampardos	akala7	116
shieldon	akala7	117
bastiodon	akala7	118
archen	akala7	119
archeops	akala7	120
tirtouga	akala7	121
carracosta	akala7	122
phantump	akala7	123
trevenant	akala7	124
nosepass	akala7	125
probopass	akala7	126
pyukumuku	akala7	127
chinchou	akala7	128
lanturn	akala7	129
tapu lele	akala7	130
pikipek	ulaula7	1
trumbeak	ulaula7	2
toucannon	ulaula7	3
yungoos	ulaula7	4
gumshoos	ulaula7	5
rattata	ulaula7	6
raticate	ulaula7	7
ledyba	ulaula7	8
ledian	ulaula7	9
spinarak	ulaula7	10
ariados	ulaula7	11
grubbin	ulaula7	12
charjabug	ulaula7	13
vikavolt	ulaula7	14
happiny	ulaula7	15
chansey	ulaula7	16
blissey	ulaula7	17
slowpoke	ulaula7	18
slowbro	ulaula7	19
slowking	ulaula7	20
wingull	ulaula7	21
pelipper	ulaula7	22
meowth	ulaula7	23
persian	ulaula7	24
magnemite	ulaula7	25
magneton	ulaula7	26
magnezone	ulaula7	27
grimer	ulaula7	28
muk	ulaula7	29
crabrawler	ulaula7	30
crabominable	ulaula7	31
gastly	ulaula7	32
haunter	ulaula7	33
gengar	ulaula7	34
zubat	ulaula7	35
golbat	ulaula7	36
crobat	ulaula7	37
diglett	ulaula7	38
dugtrio	ulaula7	39
spearow	ulaula7	40
fearow	ulaula7	41
oricorio	ulaula7	42
cutiefly	ulaula7	43
ribombee	ulaula7	44
petilil	ulaula7	45
lilligant	ulaula7	46
cottonee	ulaula7	47
whimsicott	ulaula7	48
psyduck	ulaula7	49
golduck	ulaula7	50
magikarp	ulaula7	51
gyarados	ulaula7	52
tentacool	ulaula7	53
tentacruel	ulaula7	54
finneon	ulaula7	55
lumineon	ulaula7	56
wishiwashi	ulaula7	57
mudbray	ulaula7	58
mudsdale	ulaula7	59
surskit	ulaula7	60
masquerain	ulaula7	61
dewpider	ulaula7	62
araquanid	ulaula7	63
morelull	ulaula7	64
shiinotic	ulaula7	65
paras	ulaula7	66
parasect	ulaula7	67
poliwag	ulaula7	68
poliwhirl	ulaula7	69
poliwrath	ulaula7	70
politoed	ulaula7	71
goldeen	ulaula7	72
seaking	ulaula7	73
goomy	ulaula7	74
sliggoo	ulaula7	75
goodra	ulaula7	76
castform	ulaula7	77
trubbish	ulaula7	78
garbodor	ulaula7	79
skarmory	ulaula7	80
ditto	ulaula7	81
cleffa	ulaula7	82
clefairy	ulaula7	83
clefable	ulaula7	84
minior	ulaula7	85
beldum	ulaula7	86
metang	ulaula7	87
metagross	ulaula7	88
porygon	ulaula7	89
porygon2	ulaula7	90
porygon-z	ulaula7	91
pancham	ulaula7	92
pangoro	ulaula7	93
komala	ulaula7	94
torkoal	ulaula7	95
turtonator	ulaula7	96
togedemaru	ulaula7	97
elekid	ulaula7	98
electabuzz	ulaula7	99
electivire	ulaula7	100
geodude	ulaula7	101
graveler	ulaula7	102
golem	ulaula7	103
sandile	ulaula7	104
krokorok	ulaula7	105
krookodile	ulaula7	106
trapinch	ulaula7	107
vibrava	ulaula7	108
flygon	ulaula7	109
gible	ulaula7	110
gabite	ulaula7	111
garchomp	ulaula7	112
klefki	ulaula7	113
mimikyu	ulaula7	114
bruxish	ulaula7	115
drampa	ulaula7	116
absol	ulaula7	117
snorunt	ulaula7	118
glalie	ulaula7	119
froslass	ulaula7	120
sneasel	ulaula7	121
weavile	ulaula7	122
sandshrew	ulaula7	123
sandslash	ulaula7	124
vulpix	ulaula7	125
ninetales	ulaula7	126
vanillite	ulaula7	127
vanillish	ulaula7	128
vanilluxe	ulaula7	129
tapu bulu	ulaula7	130
pikipek	poni7	1
trumbeak	poni7	2
toucannon	poni7	3
yungoos	poni7	4
gumshoos	poni7	5
rattata	poni7	6
raticate	poni7	7
happiny	poni7	8
chansey	poni7	9
blissey	poni7	10
wingull	poni7	11
pelipper	poni7	12
drowzee	poni7	13
hypno	poni7	14
makuhita	poni7	15
hariyama	poni7	16
crabrawler	poni7	17
crabominable	poni7	18
zubat	poni7	19
golbat	poni7	20
crobat	poni7	21
diglett	poni7	22
dugtrio	poni7	23
spearow	poni7	24
fearow	poni7	25
rufflet	poni7	26
braviary	poni7	27
vullaby	poni7	28
mandibuzz	poni7	29
mankey	poni7	30
primeape	poni7	31
oricorio	poni7	32
cutiefly	poni7	33
ribombee	poni7	34
petilil	poni7	35
lilligant	poni7	36
cottonee	poni7	37
whimsicott	poni7	38
psyduck	poni7	39
golduck	poni7	40
magikarp	poni7	41
gyarados	poni7	42
barboach	poni7	43
whiscash	poni7	44
machop	poni7	45
machoke	poni7	46
machamp	poni7	47
roggenrola	poni7	48
boldore	poni7	49
gigalith	poni7	50
carbink	poni7	51
sableye	poni7	52
rockruff	poni7	53
lycanroc	poni7	54
tentacool	poni7	55
tentacruel	poni7	56
finneon	poni7	57
lumineon	poni7	58
mudbray	poni7	59
mudsdale	poni7	60
tauros	poni7	61
miltank	poni7	62
stufful	poni7	63
bewear	poni7	64
pinsir	poni7	65
goomy	poni7	66
sliggoo	poni7	67
goodra	poni7	68
castform	poni7	69
wimpod	poni7	70
golisopod	poni7	71
skarmory	poni7	72
snubbull	poni7	73
granbull	poni7	74
shellos	poni7	75
gastrodon	poni7	76
relicanth	poni7	77
dhelmise	poni7	78
carvanha	poni7	79
sharpedo	poni7	80
wailmer	poni7	81
wailord	poni7	82
lapras	poni7	83
exeggcute	poni7	84
exeggutor	poni7	85
jangmo-o	poni7	86
hakamo-o	poni7	87
kommo-o	poni7	88
emolga	poni7	89
scyther	poni7	90
scizor	poni7	91
murkrow	poni7	92
honchkrow	poni7	93
riolu	poni7	94
lucario	poni7	95
dratini	poni7	96
dragonair	poni7	97
dragonite	poni7	98
aerodactyl	poni7	99
tapu fini	poni7	100
