PokemonId|s	PokedexId|s	Index|i
haxorus	national5	612
cubchoo	national5	613
beartic	national5	614
cryogonal	national5	615
shelmet	national5	616
accelgor	national5	617
stunfisk	national5	618
mienfoo	national5	619
mienshao	national5	620
druddigon	national5	621
golett	national5	622
golurk	national5	623
pawniard	national5	624
bisharp	national5	625
bouffalant	national5	626
rufflet	national5	627
braviary	national5	628
vullaby	national5	629
mandibuzz	national5	630
heatmor	national5	631
durant	national5	632
deino	national5	633
zweilous	national5	634
hydreigon	national5	635
larvesta	national5	636
volcarona	national5	637
cobalion	national5	638
terrakion	national5	639
virizion	national5	640
tornadus	national5	641
thundurus	national5	642
reshiram	national5	643
zekrom	national5	644
landorus	national5	645
kyurem	national5	646
keldeo	national5	647
meloetta	national5	648
genesect	national5	649
victini	unova5	0
snivy	unova5	1
servine	unova5	2
serperior	unova5	3
tepig	unova5	4
pignite	unova5	5
emboar	unova5	6
oshawott	unova5	7
dewott	unova5	8
samurott	unova5	9
patrat	unova5	10
watchog	unova5	11
lillipup	unova5	12
herdier	unova5	13
stoutland	unova5	14
purrloin	unova5	15
liepard	unova5	16
pansage	unova5	17
simisage	unova5	18
pansear	unova5	19
simisear	unova5	20
panpour	unova5	21
simipour	unova5	22
munna	unova5	23
musharna	unova5	24
pidove	unova5	25
tranquill	unova5	26
unfezant	unova5	27
blitzle	unova5	28
zebstrika	unova5	29
roggenrola	unova5	30
boldore	unova5	31
gigalith	unova5	32
woobat	unova5	33
swoobat	unova5	34
drilbur	unova5	35
excadrill	unova5	36
audino	unova5	37
timburr	unova5	38
gurdurr	unova5	39
conkeldurr	unova5	40
tympole	unova5	41
palpitoad	unova5	42
seismitoad	unova5	43
throh	unova5	44
sawk	unova5	45
sewaddle	unova5	46
swadloon	unova5	47
leavanny	unova5	48
venipede	unova5	49
whirlipede	unova5	50
scolipede	unova5	51
cottonee	unova5	52
whimsicott	unova5	53
petilil	unova5	54
lilligant	unova5	55
basculin	unova5	56
sandile	unova5	57
krokorok	unova5	58
krookodile	unova5	59
darumaka	unova5	60
darmanitan	unova5	61
maractus	unova5	62
dwebble	unova5	63
crustle	unova5	64
scraggy	unova5	65
scrafty	unova5	66
sigilyph	unova5	67
yamask	unova5	68
cofagrigus	unova5	69
tirtouga	unova5	70
carracosta	unova5	71
archen	unova5	72
archeops	unova5	73
trubbish	unova5	74
garbodor	unova5	75
zorua	unova5	76
zoroark	unova5	77
minccino	unova5	78
cinccino	unova5	79
gothita	unova5	80
gothorita	unova5	81
gothitelle	unova5	82
solosis	unova5	83
duosion	unova5	84
reuniclus	unova5	85
ducklett	unova5	86
swanna	unova5	87
vanillite	unova5	88
vanillish	unova5	89
vanilluxe	unova5	90
deerling	unova5	91
sawsbuck	unova5	92
emolga	unova5	93
karrablast	unova5	94
escavalier	unova5	95
foongus	unova5	96
amoonguss	unova5	97
frillish	unova5	98
jellicent	unova5	99
alomomola	unova5	100
joltik	unova5	101
galvantula	unova5	102
ferroseed	unova5	103
ferrothorn	unova5	104
klink	unova5	105
klang	unova5	106
klinklang	unova5	107
tynamo	unova5	108
eelektrik	unova5	109
eelektross	unova5	110
elgyem	unova5	111
beheeyem	unova5	112
litwick	unova5	113
lampent	unova5	114
chandelure	unova5	115
axew	unova5	116
fraxure	unova5	117
haxorus	unova5	118
cubchoo	unova5	119
beartic	unova5	120
cryogonal	unova5	121
shelmet	unova5	122
accelgor	unova5	123
stunfisk	unova5	124
mienfoo	unova5	125
mienshao	unova5	126
druddigon	unova5	127
golett	unova5	128
golurk	unova5	129
pawniard	unova5	130
bisharp	unova5	131
bouffalant	unova5	132
rufflet	unova5	133
braviary	unova5	134
vullaby	unova5	135
mandibuzz	unova5	136
heatmor	unova5	137
durant	unova5	138
deino	unova5	139
zweilous	unova5	140
hydreigon	unova5	141
larvesta	unova5	142
volcarona	unova5	143
cobalion	unova5	144
terrakion	unova5	145
virizion	unova5	146
tornadus	unova5	147
thundurus	unova5	148
reshiram	unova5	149
zekrom	unova5	150
landorus	unova5	151
kyurem	unova5	152
keldeo	unova5	153
meloetta	unova5	154
genesect	unova5	155
victini	newunova5	0
snivy	newunova5	1
servine	newunova5	2
serperior	newunova5	3
tepig	newunova5	4
pignite	newunova5	5
emboar	newunova5	6
oshawott	newunova5	7
dewott	newunova5	8
samurott	newunova5	9
patrat	newunova5	10
watchog	newunova5	11
purrloin	newunova5	12
liepard	newunova5	13
pidove	newunova5	14
tranquill	newunova5	15
unfezant	newunova5	16
sewaddle	newunova5	17
swadloon	newunova5	18
leavanny	newunova5	19
sunkern	newunova5	20
sunflora	newunova5	21
lillipup	newunova5	22
herdier	newunova5	23
stoutland	newunova5	24
mareep	newunova5	25
flaaffy	newunova5	26
ampharos	newunova5	27
psyduck	newunova5	28
golduck	newunova5	29
azurill	newunova5	30
marill	newunova5	31
azumarill	newunova5	32
riolu	newunova5	33
lucario	newunova5	34
dunsparce	newunova5	35
audino	newunova5	36
pansage	newunova5	37
simisage	newunova5	38
pansear	newunova5	39
simisear	newunova5	40
panpour	newunova5	41
simipour	newunova5	42
venipede	newunova5	43
whirlipede	newunova5	44
scolipede	newunova5	45
koffing	newunova5	46
weezing	newunova5	47
magnemite	newunova5	48
magneton	newunova5	49
magnezone	newunova5	50
growlithe	newunova5	51
arcanine	newunova5	52
magby	newunova5	53
magmar	newunova5	54
magmortar	newunova5	55
elekid	newunova5	56
electabuzz	newunova5	57
electivire	newunova5	58
rattata	newunova5	59
raticate	newunova5	60
zubat	newunova5	61
golbat	newunova5	62
crobat	newunova5	63
grimer	newunova5	64
muk	newunova5	65
woobat	newunova5	66
swoobat	newunova5	67
roggenrola	newunova5	68
boldore	newunova5	69
gigalith	newunova5	70
onix	newunova5	71
steelix	newunova5	72
timburr	newunova5	73
gurdurr	newunova5	74
conkeldurr	newunova5	75
drilbur	newunova5	76
excadrill	newunova5	77
skitty	newunova5	78
delcatty	newunova5	79
buneary	newunova5	80
lopunny	newunova5	81
cottonee	newunova5	82
whimsicott	newunova5	83
petilil	newunova5	84
lilligant	newunova5	85
munna	newunova5	86
musharna	newunova5	87
cleffa	newunova5	88
clefairy	newunova5	89
clefable	newunova5	90
eevee	newunova5	91
vaporeon	newunova5	92
jolteon	newunova5	93
flareon	newunova5	94
espeon	newunova5	95
umbreon	newunova5	96
leafeon	newunova5	97
glaceon	newunova5	98
sandile	newunova5	99
krokorok	newunova5	100
krookodile	newunova5	101
darumaka	newunova5	102
darmanitan	newunova5	103
basculin	newunova5	104
trubbish	newunova5	105
garbodor	newunova5	106
minccino	newunova5	107
cinccino	newunova5	108
rufflet	newunova5	109
braviary	newunova5	110
vullaby	newunova5	111
mandibuzz	newunova5	112
sandshrew	newunova5	113
sandslash	newunova5	114
dwebble	newunova5	115
crustle	newunova5	116
scraggy	newunova5	117
scrafty	newunova5	118
maractus	newunova5	119
sigilyph	newunova5	120
trapinch	newunova5	121
vibrava	newunova5	122
flygon	newunova5	123
yamask	newunova5	124
cofagrigus	newunova5	125
tirtouga	newunova5	126
carracosta	newunova5	127
archen	newunova5	128
archeops	newunova5	129
klink	newunova5	130
klang	newunova5	131
klinklang	newunova5	132
budew	newunova5	133
roselia	newunova5	134
roserade	newunova5	135
gothita	newunova5	136
gothorita	newunova5	137
gothitelle	newunova5	138
solosis	newunova5	139
duosion	newunova5	140
reuniclus	newunova5	141
combee	newunova5	142
vespiquen	newunova5	143
emolga	newunova5	144
heracross	newunova5	145
pinsir	newunova5	146
blitzle	newunova5	147
zebstrika	newunova5	148
buizel	newunova5	149
floatzel	newunova5	150
zorua	newunova5	151
zoroark	newunova5	152
ducklett	newunova5	153
swanna	newunova5	154
karrablast	newunova5	155
escavalier	newunova5	156
shelmet	newunova5	157
accelgor	newunova5	158
deerling	newunova5	159
sawsbuck	newunova5	160
foongus	newunova5	161
amoonguss	newunova5	162
castform	newunova5	163
nosepass	newunova5	164
probopass	newunova5	165
aron	newunova5	166
lairon	newunova5	167
aggron	newunova5	168
baltoy	newunova5	169
claydol	newunova5	170
larvesta	newunova5	171
volcarona	newunova5	172
joltik	newunova5	173
galvantula	newunova5	174
ferroseed	newunova5	175
ferrothorn	newunova5	176
tynamo	newunova5	177
eelektrik	newunova5	178
eelektross	newunova5	179
frillish	newunova5	180
jellicent	newunova5	181
alomomola	newunova5	182
axew	newunova5	183
fraxure	newunova5	184
haxorus	newunova5	185
zangoose	newunova5	186
seviper	newunova5	187
elgyem	newunova5	188
beheeyem	newunova5	189
litwick	newunova5	190
lampent	newunova5	191
chandelure	newunova5	192
heatmor	newunova5	193
durant	newunova5	194
cubchoo	newunova5	195
beartic	newunova5	196
cryogonal	newunova5	197
tornadus	newunova5	198
thundurus	newunova5	199
landorus	newunova5	200
skorupi	newunova5	201
drapion	newunova5	202
skarmory	newunova5	203
numel	newunova5	204
camerupt	newunova5	205
spoink	newunova5	206
grumpig	newunova5	207
drifloon	newunova5	208
drifblim	newunova5	209
shuppet	newunova5	210
banette	newunova5	211
wingull	newunova5	212
pelipper	newunova5	213
lunatone	newunova5	214
solrock	newunova5	215
absol	newunova5	216
tangela	newunova5	217
tangrowth	newunova5	218
mienfoo	newunova5	219
mienshao	newunova5	220
gligar	newunova5	221
gliscor	newunova5	222
pawniard	newunova5	223
bisharp	newunova5	224
cobalion	newunova5	225
terrakion	newunova5	226
virizion	newunova5	227
tympole	newunova5	228
palpitoad	newunova5	229
seismitoad	newunova5	230
stunfisk	newunova5	231
shuckle	newunova5	232
mantyke	newunova5	233
mantine	newunova5	234
remoraid	newunova5	235
octillery	newunova5	236
corsola	newunova5	237
staryu	newunova5	238
starmie	newunova5	239
wailmer	newunova5	240
wailord	newunova5	241
lapras	newunova5	242
spheal	newunova5	243
sealeo	newunova5	244
walrein	newunova5	245
swablu	newunova5	246
altaria	newunova5	247
vulpix	newunova5	248
ninetales	newunova5	249
bronzor	newunova5	250
bronzong	newunova5	251
sneasel	newunova5	252
weavile	newunova5	253
delibird	newunova5	254
vanillite	newunova5	255
vanillish	newunova5	256
vanilluxe	newunova5	257
swinub	newunova5	258
piloswine	newunova5	259
mamoswine	newunova5	260
ditto	newunova5	261
beldum	newunova5	262
metang	newunova5	263
metagross	newunova5	264
seel	newunova5	265
dewgong	newunova5	266
throh	newunova5	267
sawk	newunova5	268
bouffalant	newunova5	269
druddigon	newunova5	270
golett	newunova5	271
golurk	newunova5	272
deino	newunova5	273
zweilous	newunova5	274
hydreigon	newunova5	275
slakoth	newunova5	276
vigoroth	newunova5	277
slaking	newunova5	278
corphish	newunova5	279
crawdaunt	newunova5	280
igglybuff	newunova5	281
jigglypuff	newunova5	282
wigglytuff	newunova5	283
lickitung	newunova5	284
lickilicky	newunova5	285
yanma	newunova5	286
yanmega	newunova5	287
tropius	newunova5	288
carnivine	newunova5	289
croagunk	newunova5	290
toxicroak	newunova5	291
larvitar	newunova5	292
pupitar	newunova5	293
tyranitar	newunova5	294
reshiram	newunova5	295
zekrom	newunova5	296
kyurem	newunova5	297
keldeo	newunova5	298
meloetta	newunova5	299
genesect	newunova5	300
bulbasaur	national6	1
ivysaur	national6	2
venusaur	national6	3
charmander	national6	4
charmeleon	national6	5
charizard	national6	6
squirtle	national6	7
wartortle	national6	8
blastoise	national6	9
caterpie	national6	10
metapod	national6	11
butterfree	national6	12
weedle	national6	13
kakuna	national6	14
beedrill	national6	15
pidgey	national6	16
pidgeotto	national6	17
pidgeot	national6	18
rattata	national6	19
raticate	national6	20
spearow	national6	21
fearow	national6	22
ekans	national6	23
arbok	national6	24
pikachu	national6	25
raichu	national6	26
sandshrew	national6	27
sandslash	national6	28
nidoran_f	national6	29
nidorina	national6	30
nidoqueen	national6	31
nidoran_m	national6	32
nidorino	national6	33
nidoking	national6	34
clefairy	national6	35
clefable	national6	36
vulpix	national6	37
ninetales	national6	38
jigglypuff	national6	39
wigglytuff	national6	40
zubat	national6	41
golbat	national6	42
oddish	national6	43
gloom	national6	44
vileplume	national6	45
paras	national6	46
parasect	national6	47
venonat	national6	48
venomoth	national6	49
diglett	national6	50
dugtrio	national6	51
meowth	national6	52
persian	national6	53
psyduck	national6	54
golduck	national6	55
mankey	national6	56
primeape	national6	57
growlithe	national6	58
arcanine	national6	59
poliwag	national6	60
poliwhirl	national6	61
poliwrath	national6	62
abra	national6	63
kadabra	national6	64
alakazam	national6	65
machop	national6	66
machoke	national6	67
machamp	national6	68
bellsprout	national6	69
weepinbell	national6	70
victreebel	national6	71
tentacool	national6	72
tentacruel	national6	73
geodude	national6	74
graveler	national6	75
golem	national6	76
ponyta	national6	77
rapidash	national6	78
slowpoke	national6	79
slowbro	national6	80
magnemite	national6	81
magneton	national6	82
farfetch'd	national6	83
doduo	national6	84
dodrio	national6	85
seel	national6	86
dewgong	national6	87
grimer	national6	88
muk	national6	89
shellder	national6	90
cloyster	national6	91
gastly	national6	92
haunter	national6	93
gengar	national6	94
onix	national6	95
drowzee	national6	96
hypno	national6	97
krabby	national6	98
kingler	national6	99
voltorb	national6	100
electrode	national6	101
exeggcute	national6	102
exeggutor	national6	103
cubone	national6	104
marowak	national6	105
hitmonlee	national6	106
hitmonchan	national6	107
lickitung	national6	108
koffing	national6	109
weezing	national6	110
rhyhorn	national6	111
rhydon	national6	112
chansey	national6	113
tangela	national6	114
kangaskhan	national6	115
horsea	national6	116
seadra	national6	117
goldeen	national6	118
seaking	national6	119
staryu	national6	120
starmie	national6	121
mr. mime	national6	122
scyther	national6	123
jynx	national6	124
electabuzz	national6	125
magmar	national6	126
pinsir	national6	127
tauros	national6	128
magikarp	national6	129
gyarados	national6	130
lapras	national6	131
ditto	national6	132
eevee	national6	133
vaporeon	national6	134
jolteon	national6	135
flareon	national6	136
porygon	national6	137
omanyte	national6	138
omastar	national6	139
kabuto	national6	140
kabutops	national6	141
aerodactyl	national6	142
snorlax	national6	143
articuno	national6	144
zapdos	national6	145
moltres	national6	146
dratini	national6	147
dragonair	national6	148
dragonite	national6	149
mewtwo	national6	150
mew	national6	151
chikorita	national6	152
bayleef	national6	153
meganium	national6	154
cyndaquil	national6	155
quilava	national6	156
typhlosion	national6	157
totodile	national6	158
croconaw	national6	159
feraligatr	national6	160
sentret	national6	161
furret	national6	162
hoothoot	national6	163
noctowl	national6	164
ledyba	national6	165
ledian	national6	166
spinarak	national6	167
ariados	national6	168
crobat	national6	169
chinchou	national6	170
lanturn	national6	171
pichu	national6	172
cleffa	national6	173
igglybuff	national6	174
togepi	national6	175
togetic	national6	176
natu	national6	177
xatu	national6	178
mareep	national6	179
flaaffy	national6	180
ampharos	national6	181
bellossom	national6	182
marill	national6	183
azumarill	national6	184
sudowoodo	national6	185
politoed	national6	186
hoppip	national6	187
skiploom	national6	188
jumpluff	national6	189
aipom	national6	190
sunkern	national6	191
sunflora	national6	192
yanma	national6	193
wooper	national6	194
quagsire	national6	195
espeon	national6	196
umbreon	national6	197
murkrow	national6	198
slowking	national6	199
misdreavus	national6	200
unown	national6	201
wobbuffet	national6	202
girafarig	national6	203
pineco	national6	204
forretress	national6	205
dunsparce	national6	206
gligar	national6	207
steelix	national6	208
snubbull	national6	209
granbull	national6	210
qwilfish	national6	211
scizor	national6	212
shuckle	national6	213
heracross	national6	214
sneasel	national6	215
teddiursa	national6	216
ursaring	national6	217
slugma	national6	218
magcargo	national6	219
swinub	national6	220
piloswine	national6	221
corsola	national6	222
remoraid	national6	223
octillery	national6	224
delibird	national6	225
mantine	national6	226
skarmory	national6	227
houndour	national6	228
houndoom	national6	229
kingdra	national6	230
phanpy	national6	231
donphan	national6	232
porygon2	national6	233
stantler	national6	234
smeargle	national6	235
tyrogue	national6	236
hitmontop	national6	237
smoochum	national6	238
elekid	national6	239
magby	national6	240
miltank	national6	241
blissey	national6	242
raikou	national6	243
entei	national6	244
suicune	national6	245
larvitar	national6	246
pupitar	national6	247
tyranitar	national6	248
lugia	national6	249
ho-oh	national6	250
celebi	national6	251
treecko	national6	252
grovyle	national6	253
sceptile	national6	254
torchic	national6	255
combusken	national6	256
blaziken	national6	257
mudkip	national6	258
marshtomp	national6	259
swampert	national6	260
poochyena	national6	261
mightyena	national6	262
zigzagoon	national6	263
linoone	national6	264
wurmple	national6	265
silcoon	national6	266
beautifly	national6	267
cascoon	national6	268
dustox	national6	269
lotad	national6	270
lombre	national6	271
ludicolo	national6	272
seedot	national6	273
nuzleaf	national6	274
shiftry	national6	275
taillow	national6	276
swellow	national6	277
wingull	national6	278
pelipper	national6	279
ralts	national6	280
kirlia	national6	281
gardevoir	national6	282
surskit	national6	283
masquerain	national6	284
shroomish	national6	285
breloom	national6	286
slakoth	national6	287
vigoroth	national6	288
slaking	national6	289
nincada	national6	290
ninjask	national6	291
shedinja	national6	292
whismur	national6	293
loudred	national6	294
exploud	national6	295
makuhita	national6	296
hariyama	national6	297
azurill	national6	298
nosepass	national6	299
skitty	national6	300
delcatty	national6	301
sableye	national6	302
mawile	national6	303
aron	national6	304
lairon	national6	305
aggron	national6	306
meditite	national6	307
medicham	national6	308
electrike	national6	309
manectric	national6	310
plusle	national6	311
minun	national6	312
volbeat	national6	313
illumise	national6	314
roselia	national6	315
gulpin	national6	316
swalot	national6	317
carvanha	national6	318
sharpedo	national6	319
wailmer	national6	320
wailord	national6	321
numel	national6	322
camerupt	national6	323
torkoal	national6	324
spoink	national6	325
grumpig	national6	326
spinda	national6	327
trapinch	national6	328
vibrava	national6	329
flygon	national6	330
cacnea	national6	331
cacturne	national6	332
swablu	national6	333
altaria	national6	334
zangoose	national6	335
seviper	national6	336
lunatone	national6	337
solrock	national6	338
barboach	national6	339
whiscash	national6	340
corphish	national6	341
crawdaunt	national6	342
baltoy	national6	343
claydol	national6	344
lileep	national6	345
cradily	national6	346
anorith	national6	347
armaldo	national6	348
feebas	national6	349
milotic	national6	350
castform	national6	351
kecleon	national6	352
shuppet	national6	353
banette	national6	354
duskull	national6	355
dusclops	national6	356
tropius	national6	357
chimecho	national6	358
absol	national6	359
wynaut	national6	360
snorunt	national6	361
glalie	national6	362
spheal	national6	363
sealeo	national6	364
walrein	national6	365
clamperl	national6	366
huntail	national6	367
gorebyss	national6	368
relicanth	national6	369
luvdisc	national6	370
bagon	national6	371
shelgon	national6	372
salamence	national6	373
beldum	national6	374
metang	national6	375
metagross	national6	376
regirock	national6	377
regice	national6	378
registeel	national6	379
latias	national6	380
latios	national6	381
kyogre	national6	382
groudon	national6	383
rayquaza	national6	384
jirachi	national6	385
deoxys	national6	386
turtwig	national6	387
grotle	national6	388
